id_img,label
25781,surprise
25808,disgust
25906,surprise
25959,surprise
26076,surprise
26087,neutral
26101,surprise
26102,surprise
26133,surprise
2619,fear
26243,surprise
2634,happy
26452,surprise
26455,surprise
26483,surprise
26487,surprise
26500,happy
26556,surprise
26626,surprise
26708,surprise
26800,angry
26825,surprise
26907,surprise
26910,surprise
26914,angry
26944,surprise
27025,neutral
27039,surprise
27070,fear
27125,surprise
27165,surprise
27174,surprise
27193,surprise
27240,surprise
27270,surprise
27273,surprise
27321,surprise
27325,surprise
27328,surprise
2744,surprise
27566,surprise
27577,surprise
2758,surprise
27586,surprise
2759,surprise
276,surprise
27696,surprise
27737,surprise
27756,surprise
27774,surprise
27803,surprise
27916,surprise
27919,sad
27926,surprise
27933,surprise
27973,surprise
27979,surprise
2803,angry
28076,surprise
28082,angry
28130,surprise
28182,surprise
28219,surprise
28236,neutral
28287,surprise
28328,surprise
28335,surprise
28342,fear
2835,surprise
2837,surprise
28370,surprise
28421,surprise
28441,surprise
28448,surprise
28476,surprise
28482,surprise
28501,surprise
28525,surprise
28639,surprise
28653,surprise
28666,surprise
28667,surprise
28727,surprise
28803,angry
2886,neutral
28864,surprise
28901,fear
29038,surprise
29110,surprise
29118,surprise
29164,surprise
29205,surprise
29225,surprise
29276,surprise
29283,fear
29354,surprise
2949,happy
29515,surprise
29516,neutral
29537,surprise
29540,surprise
29542,fear
29551,surprise
29557,neutral
2956,surprise
29568,surprise
29618,surprise
29619,surprise
29677,happy
29690,surprise
29796,surprise
29797,surprise
29803,angry
29884,surprise
29954,surprise
3002,surprise
30173,fear
30174,surprise
30184,surprise
30190,surprise
30336,surprise
30537,surprise
30620,surprise
30625,surprise
30628,surprise
30714,surprise
30726,surprise
30811,surprise
3084,happy
30943,surprise
30989,surprise
31005,surprise
31054,surprise
31097,angry
31102,surprise
31194,angry
31198,surprise
31206,surprise
31223,surprise
31353,surprise
31364,surprise
31533,surprise
31563,surprise
3157,surprise
31631,surprise
31662,surprise
31775,surprise
31781,surprise
31784,surprise
31799,surprise
31814,surprise
31826,surprise
31872,surprise
31882,surprise
31899,surprise
31953,fear
31961,surprise
32069,surprise
32132,surprise
32165,surprise
32179,surprise
3223,surprise
3224,surprise
32243,surprise
32308,surprise
32315,surprise
32324,surprise
32334,surprise
32365,surprise
32395,surprise
32405,surprise
32420,surprise
32432,surprise
32510,surprise
32530,surprise
32630,surprise
32695,sad
32727,fear
32734,surprise
32753,fear
32756,surprise
32894,happy
32968,surprise
32979,surprise
330,surprise
33039,surprise
33055,surprise
33072,surprise
33079,surprise
33147,surprise
33180,surprise
33290,surprise
33316,surprise
33329,surprise
33364,surprise
33376,surprise
33378,surprise
33405,surprise
33411,surprise
3354,surprise
336,surprise
33667,surprise
33677,fear
33745,surprise
33759,surprise
33789,surprise
33800,fear
33879,surprise
3392,surprise
33993,surprise
33997,surprise
34004,angry
34034,surprise
34039,surprise
34072,surprise
34087,neutral
34134,surprise
34162,surprise
34212,surprise
3423,surprise
34237,surprise
34252,fear
34288,fear
34385,surprise
34400,surprise
34416,surprise
34439,surprise
3445,surprise
34546,surprise
34557,surprise
34664,surprise
34674,surprise
34722,surprise
34787,fear
34813,surprise
34844,surprise
34904,surprise
34926,surprise
34984,surprise
34986,surprise
35049,surprise
35063,surprise
35083,surprise
35084,neutral
35118,surprise
35121,surprise
35144,surprise
35154,surprise
35156,fear
35194,surprise
35201,surprise
35212,surprise
35237,surprise
35276,surprise
35355,fear
35384,fear
35387,surprise
35399,surprise
35511,surprise
35524,surprise
35530,happy
35608,surprise
35644,happy
35684,surprise
35688,surprise
35757,fear
35790,surprise
35823,surprise
35833,surprise
35857,surprise
35872,neutral
3603,fear
3607,fear
3635,surprise
3675,surprise
3691,surprise
3756,fear
3765,surprise
3858,surprise
3874,happy
3878,surprise
3925,surprise
4036,surprise
4072,angry
4076,surprise
4080,surprise
4086,surprise
413,surprise
4199,fear
4243,surprise
4289,happy
4347,surprise
435,surprise
4352,sad
438,surprise
4390,surprise
4431,surprise
4486,surprise
4513,surprise
4536,surprise
4570,happy
4621,surprise
4636,surprise
4657,surprise
4685,surprise
4698,surprise
4793,surprise
4895,surprise
4912,surprise
5037,surprise
5077,surprise
51,fear
5138,surprise
5178,surprise
518,surprise
5310,surprise
5375,surprise
5419,fear
5450,surprise
5513,surprise
5530,surprise
5595,surprise
5636,fear
5664,surprise
5706,surprise
5771,surprise
5778,fear
5855,fear
5893,fear
5938,surprise
5943,surprise
5997,surprise
6046,surprise
6050,surprise
6167,surprise
6184,surprise
6216,surprise
6219,surprise
6247,surprise
6309,surprise
6360,surprise
6410,surprise
6415,fear
6425,surprise
6427,surprise
647,angry
6518,surprise
6598,surprise
6647,surprise
670,surprise
6711,surprise
6716,surprise
675,surprise
6797,fear
6877,surprise
692,surprise
6966,surprise
7024,surprise
7032,surprise
7153,surprise
7203,surprise
7211,surprise
726,surprise
7459,surprise
7512,surprise
7562,surprise
7582,surprise
759,disgust
7626,surprise
7761,fear
7774,angry
78,surprise
783,fear
7865,surprise
7874,surprise
788,happy
7926,surprise
7957,surprise
8016,surprise
8021,surprise
8042,surprise
8063,surprise
8115,surprise
8137,surprise
8143,surprise
8173,surprise
8240,surprise
8309,happy
8329,surprise
8404,surprise
8421,surprise
843,surprise
8439,surprise
8478,happy
8489,surprise
867,fear
8736,surprise
8837,fear
8928,surprise
8973,surprise
9017,surprise
9021,angry
9118,surprise
9141,surprise
9162,surprise
9309,surprise
9367,surprise
9380,surprise
9450,surprise
9467,angry
947,surprise
9499,surprise
9541,surprise
9546,fear
9560,surprise
9630,surprise
9644,surprise
9681,surprise
9776,surprise
9786,neutral
9806,surprise
9830,happy
9853,surprise
9878,happy
993,surprise
